roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,scout_roi_label,scout_roi_name,scout_frame,scout_peak_x,scout_peak_y,scout_roi_width,scout_roi_height,scout_peak_dx_from_center_px,scout_peak_dy_from_center_px,scout_wavelength_km,scout_angle_deg,smart_roi_label,smart_roi_threshold_px,out_dir
ROI_22,50.1832275390625,-87.31253051757812,90.73907470703125,135.76449584960938,506,47.35727901883201,494,518,25,7,0.10833333333333334,118.89822663204546,16.710383130876384,95.11925608931817,10.72252922516584,-1,42.67857142857143,-32.52687176381715,4.5714431965781355,0.0006286602216986238,AWE\01770\remap85_from_l7a\slice_003\cluster_010_global_00013\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_120x120\crest_relative_amplitude_evolution.csv,22,ROI_22_120x120,AWE\01770\remap85_from_l7a\slice_003\cluster_010_global_00013\awe_radiance_pre_interpolation_frames\awe_preinterp_0494.png,77,84,120,120,17.0,24.0,118.85312530207979,95.12957799369526,22,25.0,AWE\01770\remap85_from_l7a\slice_003\cluster_010_global_00013
