roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0.7708333333333333,13.325941142044547,1.8262278034251682,167.0374822459076,5.5677536445751405,-1,33.71428571428572,-25.939595026075764,3.5548415786369536,2.1588392654203776
