roi,window_index,start_row,end_row,start_frame,end_frame,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
ROI_74,0,0,29,0.0,29.0,0.3958333333333333,13.058626209378795,1.901408854527458,167.1349157038112,5.545641635890981,-1,35.21428571428571,-13.053130154576865,1.9006085982755518,0.5778813188859518
ROI_74,1,5,34,5.0,34.0,0.5708333333333333,13.075272131302222,1.895893048950353,167.08896624396203,5.541986703301799,-1,35.44642857142856,-18.847982765029506,2.732926638322794,0.4824786139534027
ROI_74,2,10,39,10.0,39.0,0.8333333333333333,13.138412162794964,1.8762702442291923,167.0677344211945,5.551619994123344,-1,35.500000000000014,-27.64817374325539,3.9483801435799495,0.4422476534248033
ROI_74,3,15,44,15.0,44.0,0.9458333333333333,13.244815136238005,1.840139802890911,167.04148010303655,5.560377285781861,-1,35.446428571428555,-31.634817297201455,4.395115059514276,0.4547056861847
ROI_74,4,20,49,20.0,49.0,1.0208333333333333,13.386805610880863,1.7920712168376158,167.00507343196867,5.567888313159833,-1,35.17857142857144,-34.50933685464869,4.619712206704712,0.44486421612605664
ROI_74,5,25,54,25.0,54.0,1.0333333333333332,13.540024424390571,1.7256105604956735,166.9498588678895,5.575673039873925,-1,33.517857142857146,-35.33171356532892,4.502855839677261,0.47153854525410105
