image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,22.171140800346787,2.930842369845469,41.433901977536294,9.880627395918731,-0.03838514943738458,0.6505675411023888,0.6505675411023888,1.0,0.8040406966990032,0.8040406966990032,0.16161516582763724
1,22.187502799620056,2.9401189454323986,41.503372699598145,9.915155642024684,0.011366217758437047,0.6877148722648592,0.6877148722648592,0.999074385886805,0.7615645618170708,0.7615645618170708,0.10587412062187429
2,22.17904537559654,2.9409904564371336,41.5783984337484,9.908005273184422,0.04614150438560438,0.7087480382312095,0.7087480382312095,0.9824547934473149,0.7139014665896362,0.7139014665896362,0.05688840298980402
3,22.18159353974283,2.9398547512693614,41.552096134896956,9.894316575162927,0.0890057699374287,0.727993488445343,0.727993488445343,0.9579907903224243,0.6503024971151194,0.6503024971151194,-0.00996888502214166
4,22.173787524559714,2.9382376062496114,41.58299312506796,9.903501395050805,0.1156393140017975,0.7234257108559836,0.7234257108559836,0.919195901609624,0.5890124192867141,0.5890124192867141,-0.05904615640967692
5,22.139880034488222,2.9430635794663575,41.55719224827264,9.887374312962873,0.16094635364095988,0.7340607021440015,0.7340607021440015,0.8762036462920328,0.5092528297541938,0.5092528297541938,-0.13431066285103876
6,22.015681860490425,3.0041621124078004,41.784424287909125,10.09962166724713,0.2332552318271366,0.7511278514371336,0.7511278514371336,0.817998937169429,0.4062328750211446,0.4062328750211446,-0.21064655148607703
7,21.997976890508113,3.0108770587958196,41.74633110121828,10.079654331466115,0.26705083901197235,0.7367217722582393,0.7367217722582393,0.7598046336263058,0.320744116899921,0.320744116899921,-0.2624090036280745
8,22.00128767092219,3.0103011501610513,41.706119324353175,10.04765394685138,0.2983760923158414,0.7303418631648029,0.7303418631648029,0.6977386061486508,0.25514197562495,0.25514197562495,-0.29153223102759174
9,21.998895207165383,3.020787613309653,41.78724103061136,10.074943474562218,0.31551427584815794,0.7052037807391811,0.7052037807391811,0.613622590384908,0.17413875856880878,0.17413875856880878,-0.3399170854725747
10,22.121926302985695,2.9619945410435333,41.35756462358474,9.793279014063106,0.31787578342882594,0.6576521035120566,0.6576521035120566,0.5582387031653386,0.12836551806505758,0.12836551806505758,-0.35597989259627005
11,22.003778176051757,3.02236846686669,41.67807740509211,10.040201852179868,0.3585604981405648,0.6598706775072778,0.6598706775072778,0.4820786570479578,0.0217628707830384,0.0217628707830384,-0.41589061065761534
12,22.018109038814504,3.016093506499237,41.708298173802696,10.023006162065554,0.371964496758763,0.608710603711988,0.608710603711988,0.4063115896695437,-0.051592146609571454,-0.051592146609571454,-0.44912907854245243
13,22.01123879261517,3.014871458337722,41.68954677086102,9.991678611486318,0.37484773823372497,0.5518968156701001,0.5518968156701001,0.32095821657170576,-0.11731370929012697,-0.11731370929012697,-0.4631422151704281
14,22.010974401069582,3.0125658076876256,41.667547198552455,9.962795409469807,0.39321696510922677,0.5114059268321034,0.5114059268321034,0.24527684760893376,-0.18662826640071994,-0.18662826640071994,-0.4967043462603199
15,22.029684735235392,3.0145757075997826,41.71376754263068,9.94651976199384,0.37237226347777574,0.4624023440984413,0.4624023440984413,0.1979483216687168,-0.20850845183116062,-0.20850845183116062,-0.5007326472904204
16,22.069502108585176,3.0148786317837297,41.83192728907622,10.000047589261785,0.3452816675335497,0.4054666376052414,0.4054666376052414,0.13005897667731392,-0.24131399474621718,-0.24131399474621718,-0.47929669477415415
17,22.09758314206298,2.985984873651219,41.87319660941395,9.959824222264865,0.31590014844555814,0.32721647469981696,0.32721647469981696,0.05780082667171915,-0.27469554426139264,-0.27469554426139264,-0.45431713424940345
18,22.153495817906833,2.98994101892508,42.08427389538154,10.03266575093247,0.24323265127272453,0.22054886935336415,0.22054886935336415,0.0168000587526973,-0.2749472715357728,-0.2749472715357728,-0.40482825717436044
19,22.161904714183105,2.987094418417001,42.170735350413516,9.974925783119268,0.2050146920048792,0.13869103214065048,0.13869103214065048,-0.023657286865548022,-0.29390662771231457,-0.29390662771231457,-0.38473870907275953
20,22.19017728875156,2.9709727961260173,42.2261504832178,9.932584781677903,0.15236206118813644,0.0604252561631764,0.0604252561631764,-0.0500132706232288,-0.2751611083981198,-0.2751611083981198,-0.35277489599662015
21,22.195220688378207,2.9819864534431524,42.222420984425106,9.977400104723909,0.1273245700011778,-0.003220047302845419,-0.003220047302845419,-0.0964854607915735,-0.288258000808187,-0.288258000808187,-0.33379634106845624
22,22.198797725881878,2.979011723200504,42.30591503651923,9.989497448562384,0.04303030610437264,-0.08391762532968017,-0.08391762532968017,-0.13413028695182816,-0.2562980493525785,-0.2562980493525785,-0.24860367570165498
23,22.241812898279182,2.956766040380053,42.36121666469823,9.964337618459748,-0.010318489692491384,-0.14109249839353044,-0.14109249839353044,-0.2062996175035101,-0.2972928558343091,-0.2972928558343091,-0.1971025534858457
24,22.218937441278094,2.9770513522086217,42.225542847037715,9.930391750608404,-0.07873094359748656,-0.1877740516505193,-0.1877740516505193,-0.20962107805383212,-0.2698357984821085,-0.2698357984821085,-0.13272983895732648
