Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   3.511869e+05    76.00%
   2    2   4.266497e+04     9.23%
   3    1   2.833723e+04     6.13%
   4    5   1.273935e+04     2.76%
   5    4   9.596531e+03     2.08%
   6   14   1.914517e+03     0.41%
   7   18   1.888005e+03     0.41%
   8    3   1.776649e+03     0.38%
   9    8   1.213772e+03     0.26%
  10   26   1.191113e+03     0.26%
  11   21   8.146811e+02     0.18%
  12    9   7.770330e+02     0.17%
  13    6   7.769713e+02     0.17%
  14   19   7.268012e+02     0.16%
  15    7   6.623822e+02     0.14%
  16   15   6.015414e+02     0.13%
  17   17   5.330736e+02     0.12%
  18   16   5.212989e+02     0.11%
  19   23   4.329510e+02     0.09%
  20   22   4.073240e+02     0.09%
  21   13   3.343619e+02     0.07%
  22   33   3.253458e+02     0.07%
  23   20   3.076902e+02     0.07%
  24   27   2.954565e+02     0.06%
  25   12   2.593284e+02     0.06%
  26   25   2.206248e+02     0.05%
  27   24   2.181952e+02     0.05%
  28   42   1.332100e+02     0.03%
  29   29   1.149306e+02     0.02%
  30   31   1.146507e+02     0.02%
  31   46   8.924580e+01     0.02%
  32   41   8.786280e+01     0.02%
  33   39   7.397389e+01     0.02%
  34   34   7.030528e+01     0.02%
  35   51   6.845381e+01     0.01%
  36   52   6.670658e+01     0.01%
  37   50   5.894804e+01     0.01%
  38   35   5.364927e+01     0.01%
  39   43   5.363604e+01     0.01%
  40   10   3.944271e+01     0.01%
  41   40   3.908788e+01     0.01%
  42   11   3.596838e+01     0.01%
  43   49   3.512957e+01     0.01%
  44   32   3.354546e+01     0.01%
  45   36   3.199848e+01     0.01%
  46   37   2.467965e+01     0.01%
  47   56   2.258551e+01     0.00%
  48   53   2.176795e+01     0.00%
  49   45   2.036847e+01     0.00%
  50   28   1.607512e+01     0.00%
  51   47   1.549199e+01     0.00%
  52   54   1.235579e+01     0.00%
  53   57   1.205825e+01     0.00%
  54   38   1.189489e+01     0.00%
  55   44   9.060763e+00     0.00%
  56   59   6.227306e+00     0.00%
  57   58   4.940257e+00     0.00%
  58   30   4.299738e+00     0.00%
  59   48   3.371160e+00     0.00%
  60   55   2.923357e+00     0.00%
