image_index,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,-0.608879305713108,-0.09467540485466786,0.4681987195397792,1.0,0.5363929254782176,-0.06365626422524417,-0.6594233867000623
1,-0.7185794804757843,-0.19124113315054414,0.43665732359356113,0.9918866688575925,0.604103396067555,0.21954516035217697,-0.3200010895809332
2,-0.6681086604215913,-0.1662307797528928,0.40664656208144256,0.994443084933424,0.5897669602556921,0.0328451671995762,-0.6501588627846225
3,-0.837948724267244,-0.15574826805410202,0.5985045972769036,0.9624671378932466,0.31292010550322824,-0.17200771420192618,-0.8418598412412375
4,-0.5936731054337543,0.08875409660807465,0.6929259711611615,0.9322048594637242,0.6547407495850242,0.26753151344800785,-0.42102227624439215
5,-0.6629729837294964,-0.05029450916442446,0.6003679021451753,0.982851330614867,0.2796342842127233,-0.36521986462490497,-0.8411688832247164
6,-0.5976617786099172,-0.1547408053059206,0.35377887012614906,0.9550445996717565,0.5107481586152456,-0.10018872329437145,-0.7001515715565332
7,-0.5202150811968775,0.036318970689334984,0.5849548679459919,0.9895971455845856,0.5606807751179732,0.05432060530338756,-0.6739080127492447
8,-0.7310124401994892,-0.26396962051573003,0.38391871838814606,0.9860174902306331,0.44852662254033104,-0.1210077061646253,-0.7193467901502741
9,-0.76498552476238,-0.2340695260933956,0.41174786531857577,0.9978803106766754,0.4884988006382718,-0.11248912476332473,-0.6850318100567161
10,-0.7038761577501673,-0.19634331835904828,0.37396075457807654,0.9642152694651864,0.6329122549264548,0.08452329439834583,-0.44778178651946576
11,-0.7452509864896879,-0.3871494970309505,0.13420902341254615,0.8651989692015307,0.5719133065285358,-0.04482104247210561,-0.6556200529576803
12,-0.7025870567067743,-0.16567316339599014,0.44821560001255456,0.9976747789892242,0.5075236224080752,-0.0371564919989853,-0.5622969058491754
13,-0.7344202635444264,-0.2121330069875209,0.4021824094222617,0.9475561909342534,0.6886686888391231,0.2483195350261147,-0.28393810641355754
14,-0.6934238632720898,-0.20742416831337773,0.3402951037078925,0.8935987712436622,0.5427897989196095,0.019631081978684684,-0.6221986028650182
15,-0.8806642732677445,-0.4949832087523447,0.05185545665252378,0.7168409536659701,0.48135242507823106,0.05485937033058308,-0.3884550274362347
16,-0.9197941713008316,-0.47522846630916393,0.16263412098452323,0.8693780205826178,0.6826237721153383,0.2126827541713332,-0.3509871009589478
17,-0.780344304095728,-0.36330870800974,0.13488320680180843,0.7898754152920644,0.7039982473690816,0.3384240464986279,-0.14966570259100154
18,-0.8495567218562653,-0.40496512963827414,0.291508544021694,0.9715735391803548,0.7446674189107467,0.21525229612227426,-0.29971063990684643
19,-0.8299395148603264,-0.37215914592681554,0.229834637064376,0.878496482974177,0.8040776965031149,0.43757682120293273,-0.189524453996599
20,-0.7968243970113565,-0.4234333464618141,0.10132743642308317,0.8830025143995253,0.7479099753318084,0.22788433912140493,-0.3331946759681237
21,-0.7812931853619957,-0.25849838974598205,0.33636498357424194,0.9628681474689564,0.772899254254841,0.3911862411152631,-0.11026856346147662
22,-0.9932255694903797,-0.692567297574424,-0.031215069460948874,0.94076052201052,0.5995298446958992,-0.04603576212785554,-0.6279605268003325
23,-0.8204152976268395,-0.3617111676176574,0.21880497302631352,0.9399097048932317,0.7984042782228857,0.3682992911101499,-0.16567891568800563
24,-0.7900250270424598,-0.29902764979368257,0.3625677880157061,1.0,0.5150969137856596,0.047932434976874605,-0.3335862087856313
25,-0.5635008649152902,-0.1306262092904028,0.36292213004637164,0.9798842232595031,0.47764676660284033,-0.15840961192442382,-0.7803801101235014
26,-0.8511936046084728,-0.426189803692532,0.1686246913788645,0.9349281379840928,0.7776023983513776,0.28442607436779754,-0.27579361843709516
27,-0.85707261707025,-0.39340885077176624,0.23438611298513923,0.964287526301929,0.5209133677581304,-0.1965420906812454,-0.8379336726596204
28,-0.8725721131077366,-0.422310596396804,0.24631853423039796,0.9848162019045099,0.5748633445463445,-0.023156958653112625,-0.6153220268225851
29,-0.8149351119701712,-0.2920926268132428,0.31229725930493557,0.9585157178474484,0.7033719233926523,0.054362184469642916,-0.6361604601740447
30,-0.8133837550535624,-0.20437762309978547,0.3212080609073942,0.9554507134715415,0.7315219082024764,0.11232733123103222,-0.5589313306904962
31,-0.8341603779642899,-0.44187552584581735,0.19583941641323888,0.9770272323061726,0.7002759510202903,0.2374401797936363,-0.29354635508347704
32,-0.693263118073403,-0.06415462023632545,0.476612782774392,0.9914944704882895,0.5278748053543181,0.03382946707531831,-0.49883524568204285
33,-0.8198325980892736,-0.3658830572639823,0.09152865790844111,0.856545593620007,0.6868289366058433,-0.007013750552290032,-0.706346287793486
34,-0.8099942430666343,-0.3540895594149963,0.28329818354286673,0.9902255789205274,0.5842530185861776,0.007590725462528258,-0.5099344712039087
35,-0.902464437113203,-0.41881068810026545,0.21235293820269008,0.9089952459378627,0.8409600644243955,0.3100804691882386,-0.3733088085839503
36,-0.7271465048103225,-0.2611055725219493,0.345335080628453,0.9869657233147568,0.5520009544587652,-0.03312350545583964,-0.604484044484343
37,-0.7836913853537618,-0.30570532810648376,0.27093147511400684,0.9538192432008585,0.7452079537537217,0.23698139588322276,-0.3621612835948631
38,-0.8638997814678984,-0.4073867641552621,0.11015809097649965,0.7708008460944697,0.755126968706161,0.3366250711412455,-0.4711773848609052
39,-0.8229483903419808,-0.4027145750385296,0.20739297834554038,0.969765250923599,0.5679676678291832,0.0164226974857693,-0.4827725649122343
40,-0.7486009951674268,-0.2506822652074191,0.2772089328067475,0.894943351687246,0.6393116164487118,0.2312790733372927,-0.13818294201905845
41,-0.6248257450847143,-0.07304208088349329,0.509310849676146,0.9973557679127087,0.596222183079377,0.08629396371895837,-0.4329547436416763
42,-0.6924049511416428,-0.1435196427573019,0.45628201720088746,0.9929943346497574,0.6230594035620309,0.0942623848213191,-0.4716409130576632
43,-0.7091276334139033,-0.37747656146115494,0.20978595751351992,0.9467588192914922,0.44778956018344696,-0.13884948967962574,-0.7301689729837835
44,-0.767045891059155,-0.2445755624095547,0.35718909010741795,0.9505982567056126,0.5810987460341395,-0.0711455590228427,-0.5427436984844004
45,-0.7332642318760789,-0.2122649209139077,0.41666144193430266,0.9974534659153762,0.6495914212470548,0.1529494202531918,-0.4430962901986254
