distance_km,best_shift_minutes,maximum_correlation
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.999981315182167041e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.999928803915442144e-01
3.000000000000000000e+00,0.000000000000000000e+00,9.999851846195125793e-01
4.000000000000000000e+00,0.000000000000000000e+00,9.999764835164273169e-01
5.000000000000000000e+00,0.000000000000000000e+00,9.999680523301001100e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.999602153216611278e-01
7.000000000000000000e+00,0.000000000000000000e+00,9.999523735817689163e-01
8.000000000000000000e+00,0.000000000000000000e+00,9.999437111526644495e-01
9.000000000000000000e+00,0.000000000000000000e+00,9.999338509766856342e-01
1.000000000000000000e+01,0.000000000000000000e+00,9.999229715063890911e-01
1.100000000000000000e+01,0.000000000000000000e+00,9.999114528808611402e-01
1.200000000000000000e+01,0.000000000000000000e+00,9.998997036679558859e-01
1.300000000000000000e+01,0.000000000000000000e+00,9.998883756615384311e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.998783170672976839e-01
1.500000000000000000e+01,0.000000000000000000e+00,9.998700685643617803e-01
1.600000000000000000e+01,0.000000000000000000e+00,9.998634342184113954e-01
1.700000000000000000e+01,0.000000000000000000e+00,9.998574471020178489e-01
1.800000000000000000e+01,0.000000000000000000e+00,9.998508287049397980e-01
1.900000000000000000e+01,0.000000000000000000e+00,9.998427971104736356e-01
2.000000000000000000e+01,0.000000000000000000e+00,9.998334795581975687e-01
2.100000000000000000e+01,0.000000000000000000e+00,9.998232570084782944e-01
2.200000000000000000e+01,0.000000000000000000e+00,9.998113667866029841e-01
2.300000000000000000e+01,0.000000000000000000e+00,9.997951486424865308e-01
2.400000000000000000e+01,0.000000000000000000e+00,9.997710773293266850e-01
2.500000000000000000e+01,0.000000000000000000e+00,9.997366682749034839e-01
2.600000000000000000e+01,0.000000000000000000e+00,9.996913290541413755e-01
2.700000000000000000e+01,0.000000000000000000e+00,9.996359009868529544e-01
2.800000000000000000e+01,0.000000000000000000e+00,9.995720305320249244e-01
2.900000000000000000e+01,0.000000000000000000e+00,9.995021777922973305e-01
3.000000000000000000e+01,0.000000000000000000e+00,9.994305138487461493e-01
3.100000000000000000e+01,0.000000000000000000e+00,9.993641254450770228e-01
3.200000000000000000e+01,0.000000000000000000e+00,9.993122507640866958e-01
3.300000000000000000e+01,0.000000000000000000e+00,9.992821560607857423e-01
3.400000000000000000e+01,0.000000000000000000e+00,9.992750008419505336e-01
3.500000000000000000e+01,0.000000000000000000e+00,9.992863314569695454e-01
3.600000000000000000e+01,0.000000000000000000e+00,9.993103541696365388e-01
3.700000000000000000e+01,0.000000000000000000e+00,9.993430121308466418e-01
3.800000000000000000e+01,0.000000000000000000e+00,9.993818360986498339e-01
3.900000000000000000e+01,0.000000000000000000e+00,9.994246316774323402e-01
4.000000000000000000e+01,0.000000000000000000e+00,9.994685629921038483e-01
4.100000000000000000e+01,0.000000000000000000e+00,9.995097527575148577e-01
4.200000000000000000e+01,0.000000000000000000e+00,9.995438207442961520e-01
4.300000000000000000e+01,0.000000000000000000e+00,9.995670622611805278e-01
4.400000000000000000e+01,0.000000000000000000e+00,9.995769648531817042e-01
4.500000000000000000e+01,0.000000000000000000e+00,9.995722473073660463e-01
4.600000000000000000e+01,0.000000000000000000e+00,9.995540647669042267e-01
4.700000000000000000e+01,0.000000000000000000e+00,9.995275586792485845e-01
4.800000000000000000e+01,0.000000000000000000e+00,9.995005495895112890e-01
4.900000000000000000e+01,0.000000000000000000e+00,9.994797340727744617e-01
5.000000000000000000e+01,0.000000000000000000e+00,9.994685737468984588e-01
5.100000000000000000e+01,0.000000000000000000e+00,9.994680479564359565e-01
5.200000000000000000e+01,0.000000000000000000e+00,9.994775967989307786e-01
5.300000000000000000e+01,0.000000000000000000e+00,9.994949965479409393e-01
5.400000000000000000e+01,0.000000000000000000e+00,9.995163778585278713e-01
5.500000000000000000e+01,0.000000000000000000e+00,9.995375831498479746e-01
5.600000000000000000e+01,0.000000000000000000e+00,9.995561875460028389e-01
5.700000000000000000e+01,0.000000000000000000e+00,9.995720013645617019e-01
5.800000000000000000e+01,0.000000000000000000e+00,9.995857035158579595e-01
5.900000000000000000e+01,0.000000000000000000e+00,9.995977216520466335e-01
6.000000000000000000e+01,0.000000000000000000e+00,9.996082344591457058e-01
6.100000000000000000e+01,0.000000000000000000e+00,9.996170969158744146e-01
6.200000000000000000e+01,0.000000000000000000e+00,9.996233007257683267e-01
6.300000000000000000e+01,0.000000000000000000e+00,9.996250115203629827e-01
6.400000000000000000e+01,0.000000000000000000e+00,9.996202574669830199e-01
6.500000000000000000e+01,0.000000000000000000e+00,9.996075087910214485e-01
6.600000000000000000e+01,0.000000000000000000e+00,9.995864608218044678e-01
6.700000000000000000e+01,0.000000000000000000e+00,9.995589854710342781e-01
6.800000000000000000e+01,0.000000000000000000e+00,9.995287704929359807e-01
6.900000000000000000e+01,0.000000000000000000e+00,9.994991665525716495e-01
7.000000000000000000e+01,0.000000000000000000e+00,9.994710998071341113e-01
7.100000000000000000e+01,0.000000000000000000e+00,9.994430134010116040e-01
7.200000000000000000e+01,0.000000000000000000e+00,9.994128333184340018e-01
7.300000000000000000e+01,0.000000000000000000e+00,9.993805925002182677e-01
7.400000000000000000e+01,0.000000000000000000e+00,9.993498280039014858e-01
7.500000000000000000e+01,0.000000000000000000e+00,9.993262159059891347e-01
7.600000000000000000e+01,0.000000000000000000e+00,9.993140245411166189e-01
7.700000000000000000e+01,0.000000000000000000e+00,9.993131504329965109e-01
7.800000000000000000e+01,0.000000000000000000e+00,9.993192709317407774e-01
7.900000000000000000e+01,0.000000000000000000e+00,9.993268271645709966e-01
8.000000000000000000e+01,0.000000000000000000e+00,9.993313906125530499e-01
8.100000000000000000e+01,0.000000000000000000e+00,9.993296870329058113e-01
8.200000000000000000e+01,0.000000000000000000e+00,9.993206108878743832e-01
8.300000000000000000e+01,0.000000000000000000e+00,9.993068892221758093e-01
8.400000000000000000e+01,0.000000000000000000e+00,9.992928287437417012e-01
8.500000000000000000e+01,0.000000000000000000e+00,9.992803360147047842e-01
8.600000000000000000e+01,0.000000000000000000e+00,9.992679836309904529e-01
8.700000000000000000e+01,0.000000000000000000e+00,9.992527525305952008e-01
8.800000000000000000e+01,0.000000000000000000e+00,9.992319121225327061e-01
8.900000000000000000e+01,0.000000000000000000e+00,9.992041087154478474e-01
9.000000000000000000e+01,0.000000000000000000e+00,9.991694620610912514e-01
9.100000000000000000e+01,0.000000000000000000e+00,9.991286587804136810e-01
9.200000000000000000e+01,0.000000000000000000e+00,9.990826935768812866e-01
9.300000000000000000e+01,0.000000000000000000e+00,9.990340600648422997e-01
9.400000000000000000e+01,0.000000000000000000e+00,9.989870269131105873e-01
9.500000000000000000e+01,0.000000000000000000e+00,9.989459939701550439e-01
9.600000000000000000e+01,0.000000000000000000e+00,9.989141236545127089e-01
9.700000000000000000e+01,0.000000000000000000e+00,9.988929559403089131e-01
9.800000000000000000e+01,0.000000000000000000e+00,9.988819063169221968e-01
9.900000000000000000e+01,0.000000000000000000e+00,9.988782275460915683e-01
1.000000000000000000e+02,0.000000000000000000e+00,9.988784409743547421e-01
1.010000000000000000e+02,0.000000000000000000e+00,9.988801697339442232e-01
1.020000000000000000e+02,0.000000000000000000e+00,9.988826144295974707e-01
1.030000000000000000e+02,0.000000000000000000e+00,9.988853214654083157e-01
1.040000000000000000e+02,0.000000000000000000e+00,9.988866424700282298e-01
1.050000000000000000e+02,0.000000000000000000e+00,9.988838418573535716e-01
1.060000000000000000e+02,0.000000000000000000e+00,9.988750706797024925e-01
1.070000000000000000e+02,0.000000000000000000e+00,9.988610080314948014e-01
1.080000000000000000e+02,0.000000000000000000e+00,9.988445574605336885e-01
1.090000000000000000e+02,0.000000000000000000e+00,9.988295349153112346e-01
1.100000000000000000e+02,0.000000000000000000e+00,9.988193675793574089e-01
1.110000000000000000e+02,0.000000000000000000e+00,9.988159885972499596e-01
1.120000000000000000e+02,0.000000000000000000e+00,9.988194640639914690e-01
1.130000000000000000e+02,0.000000000000000000e+00,9.988283681559183558e-01
1.140000000000000000e+02,0.000000000000000000e+00,9.988403838921291467e-01
1.150000000000000000e+02,0.000000000000000000e+00,9.988532007883120789e-01
1.160000000000000000e+02,0.000000000000000000e+00,9.988651761858591271e-01
1.170000000000000000e+02,0.000000000000000000e+00,9.988747379367317603e-01
1.180000000000000000e+02,0.000000000000000000e+00,9.988797843157170009e-01
1.190000000000000000e+02,0.000000000000000000e+00,9.988786712121934253e-01
1.200000000000000000e+02,0.000000000000000000e+00,9.988713892799560012e-01
1.210000000000000000e+02,0.000000000000000000e+00,9.988590991999880542e-01
1.220000000000000000e+02,0.000000000000000000e+00,9.988423080620671968e-01
1.230000000000000000e+02,0.000000000000000000e+00,9.988194841590487538e-01
1.240000000000000000e+02,0.000000000000000000e+00,9.987877363439716660e-01
1.250000000000000000e+02,0.000000000000000000e+00,9.987447945764704738e-01
1.260000000000000000e+02,0.000000000000000000e+00,9.986900602856156883e-01
1.270000000000000000e+02,0.000000000000000000e+00,9.986246845643549364e-01
