remap,source_csv,roi,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,SSE_min
remap83,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10247\remap83\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_41,1.3333333333333333,11.293710056805883,1.9740526752091812,84.65342703348496,13.35647788709789,-1,40.375000000000014,-38.02595978722519,6.646642004071317,3.264308270326729
remap84,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10247\remap84\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_41,1.3333333333333333,11.28376164714214,1.9680211865823167,84.59949623686654,13.30753401748108,-1,41.53571428571429,-37.99246345839104,6.626333961556623,1.052500455227058
remap85,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10247\remap85\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_41,0.9208333333333332,11.25992587763991,1.9714358220648207,84.70450607036553,13.36889586257853,-1,41.66071428571431,-26.183118886347007,4.584252069405779,0.8806073125609662
remap86,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10247\remap86\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_41,0.4895833333333333,11.228196454945303,1.9688829049826784,84.52464012770164,13.295702372726364,-1,41.750000000000014,-13.8816612316506,2.4341723625364557,0.7562623936303752
remap87,C:\Users\domin\juwavelet\New Phase Speed Comparision Notebooks\AWE\10247\remap87\awe_radiance_200km_box_interpolated_frames_cropped\overlays_crests_phase\phase_speed_tables\overall_phase_speed_summary.csv,ROI_41,0.0895833333333333,11.198214508649617,1.975516826076032,84.19163249582085,13.22532792486722,-1,6.410714285714291,-2.533266118854868,0.4469024806464086,0.7270596735778634
