roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,out_dir
ROI_22,32.6840934753418,-101.15618133544922,57.67216491699219,31.124149322509766,936,148.0465980975888,921,951,31,7,1.3333333333333333,30.68837518229146,6.011221182613925,50.83095096005265,10.436399634900122,1,-4.999999999999998,103.3278625666379,20.23980196166304,5.261345354346453,AWE\01772\remap85_from_l7a\slice_006\cluster_002_global_00007\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_100x100\crest_relative_amplitude_evolution.csv,AWE\01772\remap85_from_l7a\slice_006\cluster_002_global_00007
