shift_minutes,correlation
-1.500000000000000000e+02,nan
-1.480000000000000000e+02,nan
-1.460000000000000000e+02,nan
-1.440000000000000000e+02,nan
-1.420000000000000000e+02,8.037247999318009040e-01
-1.400000000000000000e+02,8.353699609142050120e-01
-1.380000000000000000e+02,8.649700316325953375e-01
-1.360000000000000000e+02,8.924516795102245270e-01
-1.340000000000000000e+02,9.169753015571694421e-01
-1.320000000000000000e+02,9.371455796732640620e-01
-1.300000000000000000e+02,9.520523917737185871e-01
-1.280000000000000000e+02,9.618510915291388352e-01
-1.260000000000000000e+02,9.673313648371982820e-01
-1.240000000000000000e+02,9.692500291543724167e-01
-1.220000000000000000e+02,9.677458575976367605e-01
-1.200000000000000000e+02,9.620688138598179062e-01
-1.180000000000000000e+02,9.508451113833591428e-01
-1.160000000000000000e+02,9.330291368920166084e-01
-1.140000000000000000e+02,9.084513861934712109e-01
-1.120000000000000000e+02,8.771078662840127160e-01
-1.100000000000000000e+02,8.385970710897182601e-01
-1.080000000000000000e+02,7.929401813029713919e-01
-1.060000000000000000e+02,7.414604261249146955e-01
-1.040000000000000000e+02,6.861915918833080275e-01
-1.020000000000000000e+02,6.287801040051873569e-01
-1.000000000000000000e+02,5.700699707293872542e-01
-9.800000000000000000e+01,5.098475778202153919e-01
-9.600000000000000000e+01,4.471482186881569620e-01
-9.400000000000000000e+01,3.820288273698329018e-01
-9.200000000000000000e+01,3.173058564600914067e-01
-9.000000000000000000e+01,2.573684357646451870e-01
-8.800000000000000000e+01,2.040770880932486764e-01
-8.600000000000000000e+01,1.550393219569917991e-01
-8.400000000000000000e+01,1.080662781818941681e-01
-8.200000000000000000e+01,6.608490451672494048e-02
-8.000000000000000000e+01,3.447619165177450568e-02
-7.800000000000000000e+01,1.477500258621172562e-02
-7.600000000000000000e+01,4.410447812509813402e-03
-7.400000000000000000e+01,1.817836452455882197e-03
-7.200000000000000000e+01,8.287363581767594883e-03
-7.000000000000000000e+01,2.538376387477600180e-02
-6.800000000000000000e+01,5.327016458782801722e-02
-6.600000000000000000e+01,9.143040342209779459e-02
-6.400000000000000000e+01,1.393534762899111545e-01
-6.200000000000000000e+01,1.954823478126435365e-01
-6.000000000000000000e+01,2.567907598035945038e-01
-5.800000000000000000e+01,3.203915052782489448e-01
-5.600000000000000000e+01,3.844758866130874031e-01
-5.400000000000000000e+01,4.476391212887739224e-01
-5.200000000000000000e+01,5.080650575654461765e-01
-5.000000000000000000e+01,5.638381700254813111e-01
-4.800000000000000000e+01,6.140697711675617843e-01
-4.600000000000000000e+01,6.590391896185252563e-01
-4.400000000000000000e+01,6.994381039114818677e-01
-4.200000000000000000e+01,7.358882339050156762e-01
-4.000000000000000000e+01,7.688446128854959927e-01
-3.800000000000000000e+01,7.986219220416820308e-01
-3.600000000000000000e+01,8.254460899776381311e-01
-3.400000000000000000e+01,8.495032823238539699e-01
-3.200000000000000000e+01,8.709571495017207621e-01
-3.000000000000000000e+01,8.899567612730986399e-01
-2.800000000000000000e+01,9.066460696537969044e-01
-2.600000000000000000e+01,9.211836796606568400e-01
-2.400000000000000000e+01,9.338012302336164971e-01
-2.200000000000000000e+01,9.448133063532665465e-01
-2.000000000000000000e+01,9.545206452428419697e-01
-1.800000000000000000e+01,9.631194942911841528e-01
-1.600000000000000000e+01,9.707085496506162592e-01
-1.400000000000000000e+01,9.773351973723581887e-01
-1.200000000000000000e+01,9.830384677752680433e-01
-1.000000000000000000e+01,9.878994324435916852e-01
-8.000000000000000000e+00,9.920137241319731958e-01
-6.000000000000000000e+00,9.953867306055232955e-01
-4.000000000000000000e+00,9.979144092760166007e-01
-2.000000000000000000e+00,9.994745336218023857e-01
0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,9.994745336218023857e-01
4.000000000000000000e+00,9.979144092760166007e-01
6.000000000000000000e+00,9.953867306055232955e-01
8.000000000000000000e+00,9.920137241319731958e-01
1.000000000000000000e+01,9.878994324435916852e-01
1.200000000000000000e+01,9.830384677752680433e-01
1.400000000000000000e+01,9.773351973723581887e-01
1.600000000000000000e+01,9.707085496506162592e-01
1.800000000000000000e+01,9.631194942911841528e-01
2.000000000000000000e+01,9.545206452428419697e-01
2.200000000000000000e+01,9.448133063532665465e-01
2.400000000000000000e+01,9.338012302336164971e-01
2.600000000000000000e+01,9.211836796606568400e-01
2.800000000000000000e+01,9.066460696537969044e-01
3.000000000000000000e+01,8.899567612730986399e-01
3.200000000000000000e+01,8.709571495017207621e-01
3.400000000000000000e+01,8.495032823238539699e-01
3.600000000000000000e+01,8.254460899776381311e-01
3.800000000000000000e+01,7.986219220416820308e-01
4.000000000000000000e+01,7.688446128854959927e-01
4.200000000000000000e+01,7.358882339050156762e-01
4.400000000000000000e+01,6.994381039114818677e-01
4.600000000000000000e+01,6.590391896185252563e-01
4.800000000000000000e+01,6.140697711675617843e-01
5.000000000000000000e+01,5.638381700254813111e-01
5.200000000000000000e+01,5.080650575654461765e-01
5.400000000000000000e+01,4.476391212887739224e-01
5.600000000000000000e+01,3.844758866130874031e-01
5.800000000000000000e+01,3.203915052782489448e-01
6.000000000000000000e+01,2.567907598035945038e-01
6.200000000000000000e+01,1.954823478126435365e-01
6.400000000000000000e+01,1.393534762899111545e-01
6.600000000000000000e+01,9.143040342209779459e-02
6.800000000000000000e+01,5.327016458782801722e-02
7.000000000000000000e+01,2.538376387477600180e-02
7.200000000000000000e+01,8.287363581767594883e-03
7.400000000000000000e+01,1.817836452455882197e-03
7.600000000000000000e+01,4.410447812509813402e-03
7.800000000000000000e+01,1.477500258621172562e-02
