Cluster power ranking (clustered only)

name = base
MIN_AMP = 0.2
THR = 0.1
WHITE_NOISE_THRESHOLD = 0.02
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1    0   8.304654e+03    35.11%
   2    2   3.164942e+03    13.38%
   3   10   1.579435e+03     6.68%
   4    1   1.288139e+03     5.45%
   5   15   6.802594e+02     2.88%
   6   14   6.074204e+02     2.57%
   7   21   5.438387e+02     2.30%
   8    3   5.051445e+02     2.14%
   9   18   4.610649e+02     1.95%
  10   30   4.123378e+02     1.74%
  11   22   4.085698e+02     1.73%
  12   12   4.082689e+02     1.73%
  13    7   3.944101e+02     1.67%
  14   19   3.885538e+02     1.64%
  15    8   3.849818e+02     1.63%
  16   31   3.549270e+02     1.50%
  17   13   3.395241e+02     1.44%
  18   24   3.387220e+02     1.43%
  19    4   2.168909e+02     0.92%
  20   28   2.018997e+02     0.85%
  21   25   1.899338e+02     0.80%
  22    6   1.760629e+02     0.74%
  23   27   1.721757e+02     0.73%
  24    9   1.458522e+02     0.62%
  25   11   1.438918e+02     0.61%
  26   41   1.387407e+02     0.59%
  27   36   1.370982e+02     0.58%
  28   32   1.271304e+02     0.54%
  29    5   1.253019e+02     0.53%
  30   46   1.157061e+02     0.49%
  31   26   1.156010e+02     0.49%
  32   42   8.948424e+01     0.38%
  33   49   8.879104e+01     0.38%
  34   33   8.638151e+01     0.37%
  35   35   8.453659e+01     0.36%
  36   17   7.705348e+01     0.33%
  37   52   7.392680e+01     0.31%
  38   23   7.225317e+01     0.31%
  39   50   6.342791e+01     0.27%
  40   20   6.138876e+01     0.26%
  41   55   4.881297e+01     0.21%
  42   34   4.839487e+01     0.20%
  43   48   3.500901e+01     0.15%
  44   29   3.386126e+01     0.14%
  45   38   3.286094e+01     0.14%
  46   37   2.742646e+01     0.12%
  47   47   2.075782e+01     0.09%
  48   39   2.063725e+01     0.09%
  49   54   2.034902e+01     0.09%
  50   43   1.898716e+01     0.08%
  51   44   1.897599e+01     0.08%
  52   51   1.839715e+01     0.08%
  53   45   1.494221e+01     0.06%
  54   16   1.235847e+01     0.05%
  55   56   1.036289e+01     0.04%
  56   53   4.109401e+00     0.02%
  57   40   9.208444e-01     0.00%
