roi,target_lat,target_lon,target_angle_deg,target_wavelength_km,closest_frame,closest_distance_km,t_start,t_end,n_frames_used,n_points,best_a_deg_per_frame,avg_wavelength_km,avg_wavelength_error_km,avg_angle_deg,avg_angle_error_deg,direction,phase_slope_deg_per_point,phase_speed_m_per_s,phase_speed_error_m_per_s,sse_min,csv_path,scout_roi_label,scout_roi_name,scout_frame,scout_peak_x,scout_peak_y,scout_roi_width,scout_roi_height,scout_peak_dx_from_center_px,scout_peak_dy_from_center_px,scout_wavelength_km,scout_angle_deg,smart_roi_label,smart_roi_threshold_px,out_dir
ROI_22,21.67668914794922,-112.4112777709961,351.57958984375,148.05224609375,1161,78.95681373839177,1149,1173,25,7,0.10833333333333334,130.78590143906297,18.39929749440308,169.6428536847882,8.133728695688234,1,-45.32142857142858,35.77897135327901,5.033477849899832,0.0010279005622494894,AWE\01773\remap85_from_l7a\slice_007\cluster_000_global_00007\awe_radiance_pre_interpolation_frames\overlays_crests_phase\ROI_22_120x120\crest_relative_amplitude_evolution.csv,22,ROI_22_120x120,AWE\01773\remap85_from_l7a\slice_007\cluster_000_global_00007\awe_radiance_pre_interpolation_frames\awe_preinterp_1149.png,41,46,120,120,-19.0,-14.0,130.69670160257303,169.67045606313766,22,25.0,AWE\01773\remap85_from_l7a\slice_007\cluster_000_global_00007
