Cluster power ranking (clustered only)

name = base
MIN_AMP = 1.25
THR = 0.6
WHITE_NOISE_THRESHOLD = 0.1
WPS_NOISE_THRESHOLD = 8.0

rank  kcl      P_abs           P_pct
   1   44   7.459979e+04     9.85%
   2    2   7.288832e+04     9.62%
   3    1   4.564026e+04     6.03%
   4    3   3.197076e+04     4.22%
   5    6   3.171261e+04     4.19%
   6    5   3.138707e+04     4.14%
   7  113   2.955084e+04     3.90%
   8    4   2.947692e+04     3.89%
   9    0   2.478583e+04     3.27%
  10  107   1.916840e+04     2.53%
  11  158   1.733319e+04     2.29%
  12  167   1.409723e+04     1.86%
  13   21   1.214537e+04     1.60%
  14   10   1.192114e+04     1.57%
  15   54   1.033135e+04     1.36%
  16   58   9.816688e+03     1.30%
  17  129   9.421868e+03     1.24%
  18   12   8.531337e+03     1.13%
  19   18   7.772885e+03     1.03%
  20   51   7.745220e+03     1.02%
  21   63   7.476246e+03     0.99%
  22  104   7.098657e+03     0.94%
  23   29   7.032622e+03     0.93%
  24   38   6.861041e+03     0.91%
  25   80   6.849382e+03     0.90%
  26  136   6.214560e+03     0.82%
  27  109   6.172469e+03     0.81%
  28   62   5.970798e+03     0.79%
  29   25   5.824518e+03     0.77%
  30   17   5.815806e+03     0.77%
  31   22   5.741198e+03     0.76%
  32   26   5.296454e+03     0.70%
  33    9   4.930693e+03     0.65%
  34    8   4.761194e+03     0.63%
  35   13   4.663158e+03     0.62%
  36   91   4.471391e+03     0.59%
  37   46   4.431982e+03     0.59%
  38   74   4.111721e+03     0.54%
  39   14   3.965594e+03     0.52%
  40   42   3.760900e+03     0.50%
  41    7   3.629799e+03     0.48%
  42   49   3.622284e+03     0.48%
  43  182   3.466582e+03     0.46%
  44   43   3.421622e+03     0.45%
  45   47   3.080335e+03     0.41%
  46   28   2.964792e+03     0.39%
  47   77   2.910810e+03     0.38%
  48   36   2.881072e+03     0.38%
  49   41   2.875223e+03     0.38%
  50  102   2.846674e+03     0.38%
  51   15   2.812359e+03     0.37%
  52   23   2.774083e+03     0.37%
  53   32   2.680614e+03     0.35%
  54   24   2.662191e+03     0.35%
  55   40   2.595776e+03     0.34%
  56   31   2.580357e+03     0.34%
  57   37   2.317934e+03     0.31%
  58   57   2.221301e+03     0.29%
  59   50   2.162451e+03     0.29%
  60  188   2.135466e+03     0.28%
  61  151   2.119294e+03     0.28%
  62   35   2.106798e+03     0.28%
  63   34   2.085652e+03     0.28%
  64   27   2.081987e+03     0.27%
  65   66   2.010568e+03     0.27%
  66   16   1.994766e+03     0.26%
  67   33   1.994355e+03     0.26%
  68   19   1.833826e+03     0.24%
  69  138   1.733666e+03     0.23%
  70  193   1.648315e+03     0.22%
  71   48   1.635971e+03     0.22%
  72  148   1.607668e+03     0.21%
  73   30   1.607230e+03     0.21%
  74   20   1.461979e+03     0.19%
  75  110   1.450376e+03     0.19%
  76   59   1.446180e+03     0.19%
  77   70   1.416972e+03     0.19%
  78   86   1.332082e+03     0.18%
  79   65   1.303781e+03     0.17%
  80   90   1.277383e+03     0.17%
  81  134   1.258458e+03     0.17%
  82   39   1.243457e+03     0.16%
  83   84   1.223229e+03     0.16%
  84   82   1.213889e+03     0.16%
  85  141   1.152349e+03     0.15%
  86  199   1.151442e+03     0.15%
  87  166   1.146312e+03     0.15%
  88   89   1.133503e+03     0.15%
  89  146   1.110961e+03     0.15%
  90   83   1.095006e+03     0.14%
  91  119   1.088779e+03     0.14%
  92   81   1.081519e+03     0.14%
  93  164   1.048279e+03     0.14%
  94  120   1.015795e+03     0.13%
  95   53   9.351623e+02     0.12%
  96   68   9.245209e+02     0.12%
  97  116   9.181257e+02     0.12%
  98  187   8.825795e+02     0.12%
  99   94   8.685542e+02     0.11%
 100   87   8.292542e+02     0.11%
 101   98   8.246401e+02     0.11%
 102  121   8.153467e+02     0.11%
 103   97   8.092106e+02     0.11%
 104   72   7.871873e+02     0.10%
 105  180   7.834680e+02     0.10%
 106   71   7.762531e+02     0.10%
 107  130   7.594037e+02     0.10%
 108  172   7.530186e+02     0.10%
 109  161   7.403416e+02     0.10%
 110   93   7.349926e+02     0.10%
 111   55   7.345882e+02     0.10%
 112  186   6.896961e+02     0.09%
 113   45   6.896943e+02     0.09%
 114  103   6.435736e+02     0.08%
 115  127   6.098801e+02     0.08%
 116   11   5.943288e+02     0.08%
 117  174   5.932836e+02     0.08%
 118   67   5.775847e+02     0.08%
 119   78   5.690316e+02     0.08%
 120  137   5.305673e+02     0.07%
 121  115   5.076022e+02     0.07%
 122   60   5.054627e+02     0.07%
 123  106   4.929188e+02     0.07%
 124  131   4.718365e+02     0.06%
 125  194   4.658595e+02     0.06%
 126   73   4.559753e+02     0.06%
 127  128   4.189598e+02     0.06%
 128   88   4.136586e+02     0.05%
 129  140   4.130493e+02     0.05%
 130   61   4.102783e+02     0.05%
 131  170   4.096228e+02     0.05%
 132  154   4.094682e+02     0.05%
 133  179   4.042649e+02     0.05%
 134  100   3.839409e+02     0.05%
 135   64   3.777747e+02     0.05%
 136   52   3.702835e+02     0.05%
