image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,25.98169776380237,3.3857288188186603,63.22427011542522,7.141336351619343,0.016178818145769824,0.42610072081335115,0.8851408298943959,1.0,0.9405774354925647,0.5561610543168274,0.17148240249642765
1,25.992627053424368,3.38749326000403,63.25016896369761,7.1347483482436775,0.01973300404926337,0.4302328477990829,0.8874142733714543,1.0,0.9373318767554804,0.5481563599431007,0.16155084765402528
2,25.987952555179266,3.3852209957027686,63.26645677937279,7.130565541619247,0.02618822225930728,0.43638934149745623,0.8895908448966117,1.0,0.9352753081446445,0.5433232966988744,0.15559769779313348
3,25.989010173973025,3.392616144279919,63.258883387486236,7.134666251060233,0.046339981391364304,0.45653981320335313,0.8983637886243099,1.0,0.9256655995711214,0.5210656429005669,0.12972560851691028
4,25.98257074731822,3.393971012450368,63.2338069342395,7.137161715005374,0.051952073371874796,0.4629870133755003,0.9006020953013683,1.0,0.9234473210406555,0.517493315018767,0.12559805352361963
5,26.368175472640672,3.134917714017235,63.50913597596744,7.314816779238732,0.11449377542065342,0.5110094298671071,0.9146700707864475,1.0,0.9107456107099761,0.49137401820209003,0.0982292014699373
6,26.376109469063216,3.1391306704434805,63.47811380864099,7.3302181663946735,0.14101453146272203,0.5317737018665003,0.9245377274555406,1.0,0.9015298105888889,0.4722127064189712,0.07724741720493289
7,26.836089656591287,3.0040412203439755,63.462303413957706,8.028810500177501,0.19517624276309853,0.578862689047249,0.9368738783218116,0.9968663400328561,0.874593143611583,0.4195114009395209,0.022875469761413747
8,26.88230093855595,2.985151101875609,64.29526418417137,7.210665980925926,0.2508345532067229,0.6227277709721186,0.9568684013738549,0.9919331508691096,0.8572525664934072,0.39395629828800627,-0.01716652595238466
9,26.882706597407427,2.9900981518640593,64.32713860432253,7.204617167431022,0.26532949535146333,0.6338139453402032,0.9589384068517397,0.9880466867565345,0.8479514334428255,0.37838365634959437,-0.03286129569887608
10,26.887195213698625,2.9923051130057954,64.32299706789198,7.2109711284082545,0.2698486953749899,0.6371303036928728,0.9598425864055102,0.9870622688141115,0.8454503212744557,0.3741099268727974,-0.03798568303660854
11,26.87223897143977,2.993097720519478,64.38505519439563,7.188608159877056,0.29349348679183773,0.6568990180851471,0.9669109169230787,0.9826247193188715,0.8299803567329549,0.34730471272259544,-0.06838558114966964
12,26.87761795894946,2.9921867293596387,64.38145828173501,7.17914928653059,0.30551606062770054,0.6667606579838303,0.9702210999899112,0.9796313800698906,0.8207601120203223,0.33054533611087344,-0.08608492041528792
13,26.87711999947263,2.997105671722814,64.46220637023121,7.13328522000542,0.3044901935197757,0.6672965974759302,0.971678763336915,0.9796840104519495,0.8178224106332548,0.322543114590333,-0.0928790686034785
14,26.891987454436165,3.054513218795475,65.08262540365803,6.615046014700404,0.32134874472539243,0.6827088159075949,0.9763547550758152,0.9764663159058817,0.8064213343039166,0.30827738126589543,-0.12246006702628642
15,26.891237535175996,3.0563249846448994,65.05423956217645,6.632861294436977,0.3433059017735336,0.699586331372059,0.980816289085418,0.9717025587016086,0.793382093784915,0.28477281451565584,-0.14205856625050395
16,26.892278433377996,3.054985820754392,65.05687212644419,6.626199113422307,0.34883840186850845,0.704510616159862,0.9830996741873315,0.9709460771892975,0.7896055262767037,0.2778039673815276,-0.15011942393886524
17,26.886717237404017,3.057790784703557,65.09437151694176,6.610483918096452,0.3513731527750259,0.7071130472742266,0.9837913333478241,0.9697245543881332,0.7861467124738628,0.27076659760711275,-0.15736284305186987
18,26.91224661774561,3.055597946340094,65.0391470882617,6.6386040412140055,0.3591658902488766,0.7123653437673008,0.9853514502066283,0.9687154998637764,0.783212583759588,0.264758502721558,-0.16118327812268252
19,26.916068125439708,3.0563052597877114,65.03041286129131,6.6402105919228,0.3781978719233481,0.7273065001317769,0.9893605584891214,0.9643691852074798,0.771125935258661,0.24376243958651056,-0.18242086467720675
20,26.894125050303884,2.997320761236977,64.46320653837311,7.1123320051197165,0.3985811011302349,0.7406047290325157,0.9929173841203702,0.9607235867088157,0.7623035618870824,0.2262083919424389,-0.1863061461370633
21,26.892549455173288,2.9951302712736227,64.47445454323069,7.109517754207667,0.40688886476737807,0.7468182290722951,0.9950403405855639,0.9595523479085721,0.7580313333329445,0.22022257884112117,-0.19284864293314408
22,26.93148482187252,3.051204425926455,65.0715804169551,6.600534073696978,0.4265709826352575,0.7620626991914439,0.9988938970778491,0.9563942216417982,0.7508888064454653,0.21200885094443445,-0.2145052600026809
23,26.925985570571896,3.053538689824157,65.09165086665081,6.596189709012149,0.4401304730664035,0.7717461545516024,1.0,0.9506475851903371,0.7393600306861765,0.1932214916851105,-0.23468309277974264
24,26.91939361073284,3.0549835799254352,65.1052477092725,6.590306674509443,0.4510543255017254,0.7798041407051299,1.0,0.9431209109975822,0.7245104340327999,0.16912359922736564,-0.25441164652668424
