cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
        0               8       1   0.013  0.098   3640     1.091           5.8       135.0       129.2      49.4      45.3
        1               7       0   0.013  0.168   1200     1.542           7.1        99.4        92.4      22.6      34.9
        2               4       0   0.322  0.421   4500     1.297           0.0       124.2       124.2      29.3      38.1
        3               7       0   0.208  0.401   1676     1.414           0.4        90.9        90.6      24.7      34.9
        4               8       0   0.071  0.182   1744     1.834           0.4       130.0       129.6      24.7      45.3
        5              11       1   0.035  0.238  11204     1.000           5.7       105.5       111.2     117.4     117.4
        6              17       1   0.092  0.149    696     1.000           0.6       120.0       120.6      20.7      20.7
        7               0       1   0.075  0.324   3296     1.091           3.0       128.8       125.8      26.9      29.3
        8               8       1   0.027  0.165    988     1.189           4.1       125.9       130.0      34.9      41.5
