image_index,wavelength_km,wavelength_error_km,angle_deg,angle_error_deg,pt1,pt2,pt3,pt4,pt5,pt6,pt7
0,40.028841571705755,10.197656421807,52.34799151543857,15.281518909865264,-0.6670514052097384,-0.014571666391399396,0.7128400881759702,1.0,0.6572396867955597,-0.21483159188387757,-0.840293389384996
1,39.48544939706952,10.642383253520968,53.31722783930581,14.979148823366698,-0.38992884145363715,0.25816868195429077,0.8288139415351485,0.929025825384675,0.32306442032407134,-0.6543893133703031,-0.992504127291781
2,39.579293450414475,10.79798939803348,53.38259886335983,14.367024864106325,0.02107299131906193,0.6030044269247108,0.970432198115357,0.7735764220231627,-0.05639202238370533,-0.9031380681617808,-0.8748368215886781
3,39.79554030134237,10.873903866059011,53.30993085145756,14.372852164198388,0.32376228292505815,0.8221693514871116,0.967599323021024,0.4695993020345768,-0.4143865120032345,-0.9516114123330541,-0.693610538511616
4,40.795412390720806,10.450752110078719,52.73907272504442,14.329770876736758,0.6836770782505248,0.9815226417566691,0.7760245857646859,0.07974414375334615,-0.6867599284130401,-0.9439091562046341,-0.5737111835795832
5,41.483842971630004,10.052413388204846,53.31025375352167,14.179840961053207,0.905044862349287,0.9564716361784316,0.4510449386974942,-0.31544078792009334,-0.8993576130836483,-0.8817316985937699,-0.3970339649375081
6,40.43159672578146,10.81794349489717,53.91892425008534,14.616371983374991,0.9504968987704421,0.7817826821805058,0.20531417731793988,-0.5466059860187829,-0.9781132707782537,-0.6585732542722968,-0.03890064654031833
7,40.76580878987269,10.596300632032401,54.327231972023434,14.72284310822692,0.9472184100359218,0.5898883152079943,-0.16242381055642574,-0.829227565798803,-0.9641176422827719,-0.43310312837613374,0.15617152126055345
8,41.277993557134884,10.288248540296708,54.76180195149733,14.72735632452355,0.8372536042308454,0.29167253925054926,-0.5183067187583625,-0.9764004011769865,-0.8206090014330224,-0.1822212664448164,0.4685697698107676
9,40.56874834618574,10.877283580340897,55.46013389973218,14.518225679311378,0.6191244234124589,0.03643041979394779,-0.7155102713668572,-0.9890074219226094,-0.5695297475493082,0.20521286707312325,0.8365235348375397
10,40.01267305417518,11.083396591443108,55.82756006780565,15.033410146346663,0.3809587246556656,-0.24276244578813755,-0.8637824359064826,-0.8877759541703756,-0.26936490658410694,0.6770855896337169,0.778266093259872
