cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      145        581       1   0.244  0.290   4320     1.189           0.0         0.0         0.0      24.7      20.7
      145        609       1   0.121  0.161   2724     1.091           0.2         0.0         0.2      24.7      26.9
      145        569       1   0.092  0.122   5160     1.189           0.1         0.1         0.0      24.7      29.3
      145        580       0   0.084  0.184   5764     2.181           0.0         0.0         0.0      24.7      53.8
      145        705       1   0.068  0.288   3280     1.189           2.5         0.2         2.7      24.7      20.7
      145        558       0   0.067  0.095   6912     1.297           0.1         0.1         0.0      24.7      32.0
      145        643       0   0.034  0.139   1760     3.084           0.3         0.3         0.0      24.7      76.1
      145        620       0   0.034  0.134   1940     4.000           0.0         0.0         0.0      24.7      98.7
      145        641       0   0.032  0.102   1820     2.378           0.3         0.3         0.0      24.7      58.7
      145        592       0   0.029  0.104   2148     2.828           0.3         0.3         0.0      24.7      69.8
      145        563       0   0.028  0.083   5164     2.594           0.1         0.1         0.3      24.7      64.0
      145        608       1   0.017  0.212   3480     1.091          10.2         0.0       169.8      24.7      26.9
      145        623       0   0.016  0.264   3064     1.542          10.0         0.0       170.0      24.7      38.1
      145        658       1   0.010  0.128   1464     1.189          10.0         0.0       170.0      24.7      20.7
      145        622       0   0.010  0.166   1964     1.542          10.1         0.0        10.1      24.7      38.1
      145        672       0   0.009  0.138   2656     1.297          11.3         0.2       168.9      24.7      32.0
      145        585       0   0.008  0.213   3200     2.378          10.0         0.0       170.0      24.7      58.7
      145        711       0   0.007  0.181   2472     1.414          17.6         0.2        17.8      24.7      34.9
      145        648       0   0.007  0.093   1464     1.297           9.6         0.4        10.0      24.7      32.0
      145        646       0   0.007  0.204   2304     2.828          10.0         0.0       170.0      24.7      69.8
      145        577       0   0.005  0.178   3100     2.828          10.6         0.2       169.6      24.7      69.8
      145        568       0   0.004  0.091   4452     2.000          10.0         0.0       170.0      24.7      49.4
      145        571       0   0.004  0.110   2928     2.594          10.0         0.0       170.0      24.7      64.0
      145        570       0   0.003  0.095   3792     1.834          15.1         0.0       164.9      24.7      45.3
      145        698       0   0.002  0.071    972     1.189          27.9         0.0       152.1      24.7      29.3
      145        695       0   0.001  0.041    636     1.414          28.1         0.9       152.8      24.7      34.9
      145        617       0   0.001  0.067   1216     1.682          40.0         0.0       140.0      24.7      41.5
      145        607       0   0.001  0.041    676     4.362          10.0         0.0       170.0      24.7     107.6
      145        657       0   0.001  0.032    416     2.378          20.0         0.0       160.0      24.7      58.7
      145        661       0   0.001  0.075    920     2.000          60.0         0.0       120.0      24.7      49.4
      145        670       0   0.000  0.050    840     1.834          70.0         0.0       110.0      24.7      45.3
      145        712       0   0.000  0.018    256     1.542          30.0         0.0        30.0      24.7      38.1
      145        696       0   0.000  0.037    452     2.181          50.0         0.0       130.0      24.7      53.8
      145        604       0   0.000  0.026    508     1.834          61.4         1.2        62.5      24.7      45.3
      145        597       0   0.000  0.019    424     4.000          20.0         0.0       160.0      24.7      98.7
      145        602       0   0.000  0.045    804     3.364          60.2         0.7       120.5      24.7      83.0
      145        710       0   0.000  0.015    208     2.594          30.0         0.0       150.0      24.7      64.0
      145        560       0   0.000  0.014   1016     2.000          40.9         0.0       139.1      24.7      49.4
      145        582       0   0.000  0.016    460     3.084          64.3         1.3       117.0      24.7      76.1
      145        559       0   0.000  0.028    868     4.757          80.0         0.0       100.0      24.7     117.4
      145        631       0   0.000  0.006     80     2.000          40.0         0.0       140.0      24.7      49.4
      145        575       0   0.000  0.009    228     1.682          85.4         1.2        86.6      24.7      41.5
      145        708       0   0.000  0.002     20     3.364          10.0         0.0       170.0      24.7      83.0
      145        633       0   0.000  0.002     24     4.757          10.0         0.0        10.0      24.7     117.4
      145        588       0   0.000  0.000      4     2.181          40.0         0.0       140.0      24.7      53.8
      145        556       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      145        557       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      145        561       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      145        562       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      145        564       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      145        565       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
