Cluster power ranking (clustered only)
rank  kcl      P_abs           P_pct
   1    0   2.701606e+05    62.91%
   2    2   3.492042e+04     8.13%
   3    3   3.315706e+04     7.72%
   4    1   1.798467e+04     4.19%
   5    7   7.098353e+03     1.65%
   6    5   6.648640e+03     1.55%
   7   15   6.159727e+03     1.43%
   8   14   5.226196e+03     1.22%
   9   23   4.769155e+03     1.11%
  10    4   3.039580e+03     0.71%
  11   11   2.997198e+03     0.70%
  12   25   2.885875e+03     0.67%
  13   16   2.786132e+03     0.65%
  14   37   2.394848e+03     0.56%
  15    9   2.361136e+03     0.55%
  16   10   1.982057e+03     0.46%
  17    6   1.738045e+03     0.40%
  18    8   1.686116e+03     0.39%
  19   30   1.579654e+03     0.37%
  20   13   1.385485e+03     0.32%
  21   19   9.543004e+02     0.22%
  22   36   8.149043e+02     0.19%
  23   12   8.112436e+02     0.19%
  24   35   8.087398e+02     0.19%
  25   29   7.670422e+02     0.18%
  26   81   7.036367e+02     0.16%
  27   39   7.001526e+02     0.16%
  28   40   6.262704e+02     0.15%
  29   33   6.207853e+02     0.14%
  30   22   5.370062e+02     0.13%
  31   84   4.482745e+02     0.10%
  32   92   4.214767e+02     0.10%
  33   47   4.199207e+02     0.10%
  34   53   4.166467e+02     0.10%
  35   18   3.991729e+02     0.09%
  36   44   3.935292e+02     0.09%
  37   57   3.646634e+02     0.08%
  38   45   3.422257e+02     0.08%
  39  117   3.296518e+02     0.08%
  40   95   3.229394e+02     0.08%
  41  108   3.119713e+02     0.07%
  42   24   3.081263e+02     0.07%
  43   26   3.075126e+02     0.07%
  44   34   2.965967e+02     0.07%
  45   46   2.844164e+02     0.07%
  46   28   2.714098e+02     0.06%
  47   17   2.692293e+02     0.06%
  48   66   2.487309e+02     0.06%
  49   41   2.341834e+02     0.05%
  50   50   2.117294e+02     0.05%
  51   42   1.875296e+02     0.04%
  52   73   1.854082e+02     0.04%
  53   38   1.732655e+02     0.04%
  54   27   1.625032e+02     0.04%
  55  166   1.560115e+02     0.04%
  56  163   1.550977e+02     0.04%
  57   86   1.282967e+02     0.03%
  58   59   1.253016e+02     0.03%
  59   43   1.196429e+02     0.03%
  60   21   1.187969e+02     0.03%
  61   48   9.781409e+01     0.02%
  62   87   9.393060e+01     0.02%
  63  107   9.051003e+01     0.02%
  64   49   8.589480e+01     0.02%
  65   32   8.536741e+01     0.02%
  66   65   8.170605e+01     0.02%
  67   94   7.947804e+01     0.02%
  68   97   7.881251e+01     0.02%
