cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       38        347       1   0.181  0.280   7524     1.000           0.5       141.0       140.5      45.3      45.3
       38        354       0   0.017  0.103   1940     1.682           2.6       141.1       143.6      45.3      26.9
       38        350       0   0.008  0.189   3500     1.000          21.9       141.7       119.8      45.3      45.3
       38        351       0   0.000  0.070   1884     4.000          71.4       138.6        30.0      29.3     117.4
       38        353       0   0.000  0.003     56     1.297          40.0       150.0       110.0      41.5      32.0
       38        348       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38        349       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38        352       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38        355       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38        356       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38        357       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38        358       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38        359       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       39        356       1   0.055  0.063   1680     1.000           0.2        99.8       100.0      76.1      76.1
       39        347       0   0.007  0.359  10264     1.091          48.7        98.6       147.3      53.8      58.7
       39        350       0   0.004  0.107   2552     1.091          24.0        96.0       120.0      58.7      64.0
       39        359       0   0.001  0.064   1472     1.091          49.2       102.6       151.9      53.8      49.4
       39        354       0   0.001  0.084   1952     1.834          50.4        93.3       143.7      49.4      26.9
       39        353       0   0.000  0.014    348     1.542          22.2       100.0       122.2      53.8      34.9
       39        351       0   0.000  0.002     68     2.000          70.0       100.0        30.0      58.7     117.4
       39        348       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       39        349       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       39        352       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       39        355       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       39        357       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       39        358       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        347       0   0.004  0.226   4480     1.189          53.0        91.7       144.7      41.5      49.4
       40        354       0   0.002  0.154   1420     1.542          53.0        90.2       143.2      41.5      26.9
       40        350       0   0.001  0.018    208     1.000          30.0        90.0       120.0      41.5      41.5
       40        351       0   0.000  0.044    800     3.364          60.6        90.6        30.0      34.9     117.4
       40        348       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        349       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        352       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        353       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        355       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        356       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        357       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        358       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40        359       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        347       1   0.108  0.327   6704     1.091           1.8       142.9       141.1      49.4      45.3
       41        354       0   0.065  0.179   2060     1.834           0.5       143.5       144.0      49.4      26.9
       41        350       0   0.011  0.272   3172     1.091          22.5       142.3       119.8      49.4      45.3
       41        353       0   0.000  0.024    316     1.834          47.1       157.1       110.0      58.7      32.0
       41        351       0   0.000  0.008    176     2.378          69.8       140.2        30.0      49.4     117.4
       41        348       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        349       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        352       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        355       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        356       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        357       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        358       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41        359       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        347       0   0.006  0.134   2420     1.682          11.9       148.4       136.5      26.9      45.3
       42        350       0   0.006  0.400   2316     2.378          29.2       149.1       120.0      26.9      64.0
       42        354       0   0.002  0.041    268     1.000          16.4       120.0       136.4      26.9      26.9
       42        348       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        349       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        351       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        352       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        353       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        355       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        356       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        357       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        358       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42        359       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        347       0   0.006  0.086   1532     1.834           6.4       146.4       140.0      24.7      45.3
       43        354       1   0.004  0.052    284     1.091          10.0       150.0       140.0      29.3      26.9
       43        350       0   0.002  0.123    760     3.668          19.9       139.9       120.0      17.4      64.0
       43        351       0   0.000  0.034    460     4.757          60.5       149.5        30.0      24.7     117.4
       43        348       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        349       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        352       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        353       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        355       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        356       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        357       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        358       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43        359       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
