image_index,pt1,pt2,pt3,pt4,pt5,pt6,pt7
30,-0.42812738498335057,-0.8993660629522808,0.41076534914683593,0.9783929931870652,0.13246279852171017,-0.8764099286043409,-0.49040461584128003
31,-0.21303051588914024,-0.9683077476477979,0.4268696378097747,0.9594034713421391,-0.08149413655787274,-0.8861679511620342,-0.6412086514301881
32,-0.2541806148953386,-0.9318978000707258,0.5229053275948625,0.9642317639829507,0.15833434423520676,-0.95682678596565,-0.72682997749393
33,-0.3194245609659254,-0.9039495234826189,0.4931254637383886,0.9734779495356054,0.0262535789327345,-0.9271552548860078,-0.7212265146350836
34,-0.28881476084829516,-0.9361260219331405,0.40583771647430034,0.9879305564175518,0.1273800667075038,-0.8820048945052703,-0.8098355085414912
35,-0.32083530534054805,-0.911640490115984,0.48902448728323855,0.9948607930897793,0.30096945045080004,-0.9826338634315849,-0.5824353115745355
36,-0.31120250889499823,-0.9491945057816005,0.5083737772461407,0.9229074195282172,0.1412062085163599,-0.9405356524733367,-0.7397585163445801
37,-0.2313491247191508,-0.9753088444497153,0.41927144414208284,0.9703148267928989,0.12725158510724444,-0.9192658528041213,-0.7561965766615578
38,-0.2642223561702878,-0.8975528247541367,0.6238167581933038,0.9292834022581264,0.06549855186018139,-0.9572844210546588,-0.6292161288032071
39,-0.3535018618706176,-0.8773225385374612,0.32426793877809246,0.9262599921518417,0.057792226595188234,-0.9453473329241602,-0.7350686395304362
40,-0.4745601476956107,-0.8275794602974877,0.3344907616044934,0.9709524737791144,0.19662088279609224,-0.9109404738439281,-0.5340301144720498
41,-0.2268285257101189,-0.9428765427562885,0.43384080589771123,0.9301886630480329,0.22881437169077312,-0.9230953233805431,-0.7588276272280714
42,-0.4014691664344987,-0.9405067721669164,0.5135105529970807,0.961271872042402,0.0620106462054395,-0.9475920253065989,-0.7282827697689763
43,-0.27573969614942273,-0.9092685677522688,0.3976497269275949,0.9819944856051668,0.11741643124398937,-0.9543704609743151,-0.5699010399787469
44,-0.3473253593157778,-0.9358532942870066,0.4474040584233565,0.9008698770404664,0.13011139861998777,-0.8689840787722831,-0.8506829811081862
45,-0.3880256390226632,-0.9446392763833827,0.47219786628272975,0.9240573976821809,-0.09847152009990345,-0.9386459930535281,-0.6992061312548841
46,-0.21402026163541898,-0.8880030310422886,0.4572041652972161,0.9310002452430459,0.14178483461814495,-0.9138470989149253,-0.7139179465430245
47,-0.41954644437758437,-0.9333742618983134,0.4084018498061872,0.9592425723377509,0.030059609216877003,-0.9634058270888561,-0.49925721445659965
48,-0.38815287494450046,-0.9061439206338535,0.38948759770887986,0.9849273036064512,0.09409059426533739,-0.9335374399804475,-0.6204815216261118
49,-0.31057541993939286,-0.9047517741544364,0.4067822641045069,0.9762619763604734,0.2312795318443428,-0.9570058554674523,-0.7617885615809241
50,-0.2814404965385977,-0.9364094961181677,0.5484658238404272,0.9431659315162497,0.15851957745392364,-0.8341639556685563,-0.6739694151281617
51,-0.3999602389375232,-0.9090645723934497,0.4052388998084837,0.9779106266771429,0.006422440107897609,-0.9607625267566493,-0.45231047950737613
