shift_minutes,correlation
-2.000000000000000000e+02,1.603182068793461423e-01
-1.980000000000000000e+02,1.788179710878954609e-01
-1.960000000000000000e+02,1.980261693717757232e-01
-1.940000000000000000e+02,2.175603575356233887e-01
-1.920000000000000000e+02,2.369749628463920232e-01
-1.900000000000000000e+02,2.558830136277353007e-01
-1.880000000000000000e+02,2.739297739660283559e-01
-1.860000000000000000e+02,2.902129270133787520e-01
-1.840000000000000000e+02,3.045431036780782419e-01
-1.820000000000000000e+02,3.189126746906212340e-01
-1.800000000000000000e+02,3.362697340978198501e-01
-1.780000000000000000e+02,3.580700050645145294e-01
-1.760000000000000000e+02,3.835329450054537626e-01
-1.740000000000000000e+02,4.107576877541068150e-01
-1.720000000000000000e+02,4.377700632479223919e-01
-1.700000000000000000e+02,4.623795728194374233e-01
-1.680000000000000000e+02,4.817018618056822521e-01
-1.660000000000000000e+02,4.925718647706763265e-01
-1.640000000000000000e+02,4.927553277222506689e-01
-1.620000000000000000e+02,4.819029965264866044e-01
-1.600000000000000000e+02,4.614185933584745158e-01
-1.580000000000000000e+02,4.336128431877638856e-01
-1.560000000000000000e+02,4.009837556540495340e-01
-1.540000000000000000e+02,3.657778833309516808e-01
-1.520000000000000000e+02,3.296641362881614357e-01
-1.500000000000000000e+02,2.933610627388845704e-01
-1.480000000000000000e+02,2.564871294674022084e-01
-1.460000000000000000e+02,2.182048430851747101e-01
-1.440000000000000000e+02,1.782305979711359123e-01
-1.420000000000000000e+02,1.371363986196721119e-01
-1.400000000000000000e+02,9.584519801776249237e-02
-1.380000000000000000e+02,5.500742071454634008e-02
-1.360000000000000000e+02,1.468314194589068200e-02
-1.340000000000000000e+02,-2.551029134397599443e-02
-1.320000000000000000e+02,-6.593322330669333653e-02
-1.300000000000000000e+02,-1.066703426099870344e-01
-1.280000000000000000e+02,-1.476382162493778960e-01
-1.260000000000000000e+02,-1.887456113711052652e-01
-1.240000000000000000e+02,-2.299701188966124521e-01
-1.220000000000000000e+02,-2.713685152799026890e-01
-1.200000000000000000e+02,-3.129925903191240755e-01
-1.180000000000000000e+02,-3.547799991449867019e-01
-1.160000000000000000e+02,-3.965568919459777630e-01
-1.140000000000000000e+02,-4.380645043845612374e-01
-1.120000000000000000e+02,-4.788449291448812484e-01
-1.100000000000000000e+02,-5.180569167989744761e-01
-1.080000000000000000e+02,-5.544182871255673994e-01
-1.060000000000000000e+02,-5.864118537540816689e-01
-1.040000000000000000e+02,-6.127809552955993944e-01
-1.020000000000000000e+02,-6.329586627590351178e-01
-1.000000000000000000e+02,-6.468771709553410298e-01
-9.800000000000000000e+01,-6.543672777726855516e-01
-9.600000000000000000e+01,-6.550222324938268503e-01
-9.400000000000000000e+01,-6.487361424844055868e-01
-9.200000000000000000e+01,-6.360231578598795066e-01
-9.000000000000000000e+01,-6.176315706621883228e-01
-8.800000000000000000e+01,-5.943292594445886978e-01
-8.600000000000000000e+01,-5.672236563956192246e-01
-8.400000000000000000e+01,-5.377209842484074187e-01
-8.200000000000000000e+01,-5.071007558425371098e-01
-8.000000000000000000e+01,-4.763910129420861339e-01
-7.800000000000000000e+01,-4.463162239134159104e-01
-7.600000000000000000e+01,-4.170397120145371561e-01
-7.400000000000000000e+01,-3.881810421916732645e-01
-7.200000000000000000e+01,-3.592867983398200793e-01
-7.000000000000000000e+01,-3.301300442801837765e-01
-6.800000000000000000e+01,-3.005433387169445525e-01
-6.600000000000000000e+01,-2.702458743353956527e-01
-6.400000000000000000e+01,-2.389066726616508596e-01
-6.200000000000000000e+01,-2.062785872861147562e-01
-6.000000000000000000e+01,-1.722658324339625402e-01
-5.800000000000000000e+01,-1.368401091165478978e-01
-5.600000000000000000e+01,-9.991835316160545266e-02
-5.400000000000000000e+01,-6.137122579871662209e-02
-5.200000000000000000e+01,-2.110353286674160680e-02
-5.000000000000000000e+01,2.089701226260705369e-02
-4.800000000000000000e+01,6.457623177380182600e-02
